Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1638480622.7006457,24836,1638480622,700095341,,-1.340189814567566,0.0,0.0,0.0,0.0,-1.0561933517456055
1638480622.7507205,24837,1638480622,750190979,,-1.3196203708648682,0.0,0.0,0.0,0.0,-1.039982795715332
1638480622.8006945,24838,1638480622,800130290,,-1.2577288150787354,0.0,0.0,0.0,0.0,-0.9912064671516418
1638480622.8505082,24839,1638480622,850106083,,-0.5077288150787354,0.0,0.0,0.0,0.0,-0.4001372158527374
1638480622.9008782,24840,1638480622,900172951,,-0.0,0.0,0.0,0.0,0.0,-0.0
1638480622.9508944,24841,1638480622,950309454,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480623.000856,24842,1638480623,298591,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480623.0508914,24843,1638480623,50270895,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480623.100845,24844,1638480623,100247999,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480623.1506398,24845,1638480623,150121547,,0.08252205699682236,0.0,0.0,0.0,0.0,-0.06503500044345856
1638480623.2004113,24846,1638480623,200029177,,0.12372204661369324,0.0,0.0,0.0,0.0,-0.0975043997168541
1638480623.2505686,24847,1638480623,250107213,,0.5773491859436035,0.0,0.0,0.0,0.0,-0.45500448346138
1638480623.3008313,24848,1638480623,300107678,,0.9485152959823608,0.0,0.0,0.0,0.0,-0.7475176453590393
1638480623.3506007,24849,1638480623,350077965,,1.1959593296051025,0.0,0.0,0.0,0.0,-0.9425264000892639
1638480623.4007156,24850,1638480623,400084191,,1.1959593296051025,0.0,0.0,0.0,0.0,-0.9425264000892639
1638480623.4506958,24851,1638480623,450093712,,1.1959593296051025,0.0,0.0,0.0,0.0,-0.9425264000892639
1638480623.500729,24852,1638480623,500180484,,1.1959593296051025,0.0,0.0,0.0,0.0,-0.9425264000892639
1638480623.550713,24853,1638480623,550168949,,1.1959593296051025,0.0,0.0,0.0,0.0,-0.9425264000892639
1638480623.6006615,24854,1638480623,600312940,,1.1959593296051025,0.0,0.0,0.0,0.0,-0.9425264000892639
1638480623.650722,24855,1638480623,650212953,,1.1959593296051025,0.0,0.0,0.0,0.0,-0.9425264000892639
1638480623.7012293,24856,1638480623,700169544,,1.1753288507461548,0.0,0.0,0.0,0.0,-0.926267683506012
1638480623.7506657,24857,1638480623,750080853,,1.0103458166122437,0.0,0.0,0.0,0.0,-0.796245813369751
1638480623.8004189,24858,1638480623,800083206,,0.4124271273612976,0.0,0.0,0.0,0.0,0.0
1638480623.8506925,24859,1638480623,850111000,,-0.0,0.0,0.0,0.0,0.0,-0.0
1638480623.9006271,24860,1638480623,900162155,,-0.0,0.0,0.0,0.0,0.0,-0.0
1638480623.9507012,24861,1638480623,950254464,,-0.1030915156006813,0.0,0.0,0.0,0.0,-0.08124563843011856
1638480624.0006151,24862,1638480624,170958,,-0.3092745840549469,0.0,0.0,0.0,0.0,-0.24373693764209747
1638480624.051364,24863,1638480624,50066810,,-0.8092746138572693,0.0,0.0,0.0,0.0,-0.6377831697463989
1638480624.1009572,24864,1638480624,100220432,,-1.154637336730957,0.0,0.0,0.0,0.0,-0.9099608659744263
1638480624.1511023,24865,1638480624,150165822,,-1.2577288150787354,0.0,0.0,0.0,0.0,-0.9912064671516418
1638480624.2008772,24866,1638480624,200194032,,-1.278359293937683,0.0,0.0,0.0,0.0,-1.0074652433395386
1638480624.2509215,24867,1638480624,250268963,,-1.278359293937683,0.0,0.0,0.0,0.0,-1.0074652433395386
1638480624.3014796,24868,1638480624,300366775,,-1.278359293937683,0.0,0.0,0.0,0.0,-1.0074652433395386
1638480624.3509915,24869,1638480624,350255075,,-1.278359293937683,0.0,0.0,0.0,0.0,-1.0074652433395386
1638480624.4003923,24870,1638480624,400060651,,-1.278359293937683,0.0,0.0,0.0,0.0,-1.0074652433395386
1638480624.4504309,24871,1638480624,450071804,,-1.278359293937683,0.0,0.0,0.0,0.0,-1.0074652433395386
1638480624.5006099,24872,1638480624,500115534,,-1.278359293937683,0.0,0.0,0.0,0.0,-1.0074652433395386
1638480624.5504708,24873,1638480624,550085213,,-1.2165287733078003,0.0,0.0,0.0,0.0,-0.9587370753288269
1638480624.6006186,24874,1638480624,600108558,,-1.072176218032837,0.0,0.0,0.0,0.0,-0.8449739217758179
1638480624.6504617,24875,1638480624,650081117,,-0.3221762180328369,0.0,0.0,0.0,0.0,-0.06416592746973038
1638480624.7006433,24876,1638480624,700177233,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480624.7504518,24877,1638480624,750131743,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480624.8005962,24878,1638480624,800201938,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480624.850593,24879,1638480624,850170305,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480624.9006112,24880,1638480624,900085198,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480624.9504416,24881,1638480624,950083966,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480625.000549,24882,1638480625,122960,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480625.050455,24883,1638480625,50098463,,0.2062440812587738,0.0,0.0,0.0,0.0,-0.16253939270973206
1638480625.1006987,24884,1638480625,100092078,,0.28870511054992676,0.0,0.0,0.0,0.0,-0.22752629220485687
1638480625.1506152,24885,1638480625,150099454,,0.28870511054992676,0.0,0.0,0.0,0.0,-0.22752629220485687
1638480625.2006545,24886,1638480625,200197169,,0.28870511054992676,0.0,0.0,0.0,0.0,-0.22752629220485687
1638480625.2505102,24887,1638480625,250068315,,0.28870511054992676,0.0,0.0,0.0,0.0,-0.22752629220485687
