pos_x,pos_y,angle_x,angle_y,vel_x,vel_y,ω,twist_linear,twist_angular
0.91485393,2.530017,0.6503185,-0.75963944,1.9034816,-1.7072903,1.3133193,2.0,1.5761847
1.1109252,2.3541546,0.7468376,-0.66499996,2.0996516,-1.360417,1.334549,2.0,1.5761847
1.3272032,2.2140226,0.83090484,-0.5563734,2.1996067,-1.0288316,1.3542846,1.9857891,1.5649853
1.5537772,2.1080463,0.9001949,-0.43543223,2.2597241,-0.6622544,1.2914988,1.9174073,1.5110941
1.7865437,2.0398297,0.9500153,-0.3121882,2.2119808,-0.30582923,1.2615949,1.7176336,1.3536539
2.0143924,2.0083272,0.9824513,-0.18644431,2.0599005,-0.024586426,1.1445345,1.6083255,1.2675091
2.2265759,2.0057945,0.997561,-0.06959246,1.8566668,0.24265014,1.0680048,1.6083255,1.2675091
2.4178247,2.0307891,0.9991795,0.04035061,1.5894903,0.3818807,0.7580356,0.36800796,0.29002425
2.581553,2.0701253,0.9929925,0.11816761,0.76307476,0.31490597,0.33522993,-0.526438,-0.4148818
2.6601546,2.102563,0.9883212,0.15237932,0.048629742,0.12976217,0.09543816,-1.3631294,-1.0742718
2.6651638,2.1159291,0.9867761,0.16208786,-0.41668707,-0.15839806,-0.23089549,-1.3957471,-1.0999776
2.6222422,2.0996132,0.9903512,0.13857491,-0.90400344,-0.37951764,-0.73144346,-1.6288949,-1.2837197
2.529124,2.0605204,0.99796396,0.06363526,-1.2955039,-0.5182953,-1.1133364,-1.4085131,-0.9065083
2.3956785,2.0071325,0.99868643,-0.05097936,-1.4495652,-0.3934949,-1.0260067,-0.083440244,-0.0
2.2463636,1.9666,0.9877481,-0.15604705,-1.2872813,-0.039630808,-0.47223598,-0.0,-0.0
2.1137652,1.9625176,0.97899354,-0.20389128,-1.0279623,0.33184043,0.17301802,-0.0,-0.0
2.0078783,1.9966995,0.98247147,-0.18641217,-0.5341897,0.2838077,-0.009137954,-0.0,-0.0
1.9528531,2.0259335,0.9822957,-0.18733688,-0.0687598,0.013489938,-0.029939882,-0.29450718,-0.0
1.9457704,2.027323,0.9817133,-0.1903654,-0.101581335,0.011546733,-0.03668164,-1.3279335,-0.0
1.9353069,2.0285125,0.980987,-0.1940734,-0.6111944,0.12388982,-0.04577865,-1.9764313,-0.0
1.8723499,2.0412738,0.9800609,-0.19869705,-1.227949,0.22997116,-0.08610602,-2.0,-0.0
1.745863,2.0649624,0.97826004,-0.20738176,-1.6697532,0.30497596,-0.09472193,-2.0,-0.0
1.5738673,2.096377,0.9761901,-0.2169166,-1.8979633,0.40948582,-0.11370158,-2.0,-0.0
1.3783644,2.1385567,0.97358245,-0.22833456,-2.017213,0.44062054,-0.1352562,-2.0,-0.0
1.1705781,2.1839435,0.97030693,-0.24187621,-2.0699303,0.46001536,-0.1400905,-2.0,0.28995436
0.95736164,2.2313282,0.9667157,-0.25585234,-2.0453026,0.53154105,0.031799637,-2.0,0.5888133
0.7466819,2.2860804,0.9675476,-0.25268418,-1.966474,0.68662465,0.57584995,-2.0,1.5761847
0.54412204,2.3568072,0.98082274,-0.19488147,-1.9126241,0.7794691,1.1801847,-2.0,1.5761847
0.3471091,2.4370978,0.99720496,-0.074500255,-1.8801601,0.7909681,1.5231555,-2.0,1.5761847
0.15344016,2.5185728,0.9965911,0.08222978,-1.9451944,0.41544807,1.1484678,-2.0,1.0795299
-0.04692774,2.5613668,0.9799326,0.19927922,-1.957414,0.033615597,1.0255473,-2.0,-0.30145597
-0.24855435,2.5648293,0.95346457,0.3014964,-1.9000286,-0.30883732,0.43793225,-2.0,-1.452561
-0.4442699,2.533017,0.9389012,0.3441867,-1.6665592,-0.7536699,-0.7130861,-2.0,-1.5761847
-0.6159365,2.455384,0.96160775,0.27435008,-1.474862,-1.0589095,-1.6375026,-2.0,-1.5761847
-0.7678571,2.3463094,0.9940345,0.1090286,-1.5895219,-0.9300013,-1.4663208,-2.0,-1.5761847
-0.93158835,2.250513,0.9991097,-0.041781653,-1.7524273,-0.45852774,-0.98312646,-2.0,-1.5761847
-1.1121,2.2032816,0.98977625,-0.14257444,-1.8522472,-0.07253612,-0.995896,-2.0,-1.5761847
-1.3028938,2.1958098,0.96997255,-0.24318199,-1.9068109,0.04203718,-1.2346283,-2.0,-1.5761847
-1.4993079,2.20014,0.9312929,-0.36424085,-1.8730971,0.28322434,-1.129748,-2.0,-1.5761847
-1.6922493,2.229314,0.88269955,-0.4699073,-1.8226206,0.53213614,-1.2117956,-2.0,-1.5761847
-1.8799913,2.2841275,0.81733006,-0.5761474,-1.7456897,0.7526194,-1.1328529,-2.0,-0.008458185
-2.059809,2.3616524,0.7446995,-0.66739434,-1.595489,1.0280309,-0.715902,-1.975866,0.9945567
-2.224155,2.4675465,0.69350696,-0.72044915,-1.197121,1.2622406,0.094762124,-0.437137,0.34450436
-2.3474662,2.5975654,0.700506,-0.7136453,-0.6897743,1.0656654,0.42007062,0.72251546,-0.56940895
-2.4185176,2.7073362,0.7307207,-0.6826764,-0.14617743,0.46007302,0.22368874,1.7219425,-1.3570497
-2.433575,2.7547266,0.74625516,-0.6656598,0.19413397,-0.18434283,-0.10664596,2.0,-1.5761847
-2.4135778,2.735738,0.7388977,-0.67381716,0.40711704,-0.5016043,-0.37209922,2.0,-1.5761847
-2.3716419,2.6840696,0.71253425,-0.7016357,0.6968163,-1.0019649,-0.5545975,2.0,-1.5761847
-2.2998652,2.5808606,0.67130935,-0.7411721,0.93003654,-1.4342469,-0.79624444,2.0,-1.5761847
-2.2040653,2.4331236,0.6083284,-0.7936752,1.0213048,-1.8422029,-0.99131775,2.0,-1.5761847
-2.098864,2.2433646,0.5242559,-0.85155004,0.92628723,-2.119535,-1.0625573,2.0,-1.5761847
-2.0034504,2.0250382,0.42810288,-0.90372133,0.6862493,-2.310547,-1.1977669,2.0,-1.5761847
-1.9327623,1.7870367,0.3136284,-0.9495251,0.37486762,-2.3927336,-1.2636764,2.0,-1.5761847
-1.8941483,1.5405693,0.18772753,-0.98220384,0.024690377,-2.378507,-1.2286057,1.8500932,-1.4580443
-1.8916051,1.2955673,0.062256407,-0.99805915,-0.29316178,-2.2566283,-1.2535295,1.8557695,-1.4625179
-1.9218028,1.0631196,-0.066774346,-0.9977527,-0.58156294,-2.1094503,-1.1923747,1.3497747,-0.66515285
-1.9817076,0.8458323,-0.18851012,-0.98205674,-0.70606244,-1.6931967,-0.7321747,0.30689803,0.0
-2.0544367,0.6714218,-0.26197323,-0.9650745,-0.45337388,-0.8729334,-0.18823044,-0.0,-0.0
-2.1011372,0.58150387,-0.2806348,-0.95981455,-0.0927885,-0.16286382,-0.026327783,-0.0,-0.0
-2.1106951,0.56472784,-0.28323668,-0.95904994,0.05020501,0.090242706,0.023007078,-0.0,-0.0
-2.1055236,0.5740234,-0.2809631,-0.9597186,0.044693545,0.14140065,-0.016433552,0.84027016,0.0
-2.1009197,0.58858865,-0.28258726,-0.95924157,0.03663318,0.11883394,0.0026025998,1.8045301,0.0
-2.0971463,0.6008293,-0.2823301,-0.9593173,0.020990342,0.06274089,0.009123686,2.0,0.0
-2.0949843,0.60729206,-0.2814284,-0.95958215,0.002137766,0.004468932,-0.0074139815,2.0,0.0
-2.094764,0.6077524,-0.28216115,-0.95936704,0.00076768745,-0.0070226854,0.010931287,2.0,0.0
-2.0946848,0.607029,-0.28108072,-0.95968413,-7.284118e-5,-0.0006065222,-0.00067851925,2.0,0.0
-2.0946925,0.6069665,-0.2811478,-0.95966446,-0.01005793,-0.020703688,-0.01567967,2.0,0.0
-2.0957284,0.6048339,-0.28269738,-0.95920914,-0.04446089,-0.16058658,-0.007881853,2.0,-0.00952895
-2.1003082,0.5882924,-0.28347605,-0.9589793,-0.2292828,-0.7449105,0.015063992,2.0,-0.042331982
-2.123926,0.5115617,-0.28198767,-0.959418,-0.4214372,-1.3199822,-0.084621064,2.0,-0.17767628
-2.1673367,0.3755948,-0.2903396,-0.95692337,-0.60389525,-1.7395772,-0.08096571,2.0,-0.041559707
-2.229542,0.19640683,-0.29831022,-0.95446897,-0.6790384,-1.9897891,-0.08428749,2.0,0.0
-2.2994874,-0.008554637,-0.30658573,-0.951843,-0.7128337,-2.1473575,0.018970048,2.0,0.0
-2.372914,-0.22974668,-0.3047252,-0.9524403,-0.75853723,-2.2130294,0.015641231,2.0,1.5761847
-2.4510484,-0.45770338,-0.3031903,-0.95293003,-0.6613269,-2.254024,0.6431974,2.0,1.5761847
-2.5191693,-0.68988276,-0.23943362,-0.9709014,-0.3062474,-2.282879,1.1475612,2.0,1.5761847
-2.550715,-0.92503446,-0.1232624,-0.9923573,0.046020813,-2.2275915,1.1615579,2.0,1.5761847
-2.5459745,-1.1544912,-0.0039305636,-0.99998665,0.34240073,-2.1416333,1.195532,2.0,1.5761847
-2.510705,-1.3750936,0.11893349,-0.9928901,0.6085878,-2.0183666,1.2009162,2.0,1.5761847
-2.4480164,-1.5829986,0.24053341,-0.9706239,0.83946466,-1.887028,1.1295663,2.0,1.5761847
-2.3615458,-1.7773751,0.35158974,-0.9361441,1.0308603,-1.7400019,1.1723739,2.0,1.5761847
-2.2553604,-1.9566067,0.4618067,-0.886973,1.232543,-1.5818499,1.1259624,2.0,1.5761847
-2.1284003,-2.1195478,0.561339,-0.8275624,1.3615321,-1.4001044,1.1681901,2.0,1.5761847
-1.9881536,-2.263768,0.65662557,-0.7541992,1.5235476,-1.2168823,1.1478328,2.0,1.5761847
-1.831218,-2.3891149,0.7410155,-0.6714874,1.6221676,-1.027724,1.1026945,2.0,1.5761847
-1.664124,-2.4949772,0.812338,-0.5831664,1.7266364,-0.8083048,1.051325,2.0,0.0
-1.486269,-2.578238,0.8706115,-0.49195257,1.7402562,-0.73314613,0.4258834,2.0,0.0
-1.3070111,-2.6537569,0.8913564,-0.45330292,1.7046379,-0.8110954,0.104352966,2.0,0.0
-1.1314222,-2.737305,0.8961775,-0.44369572,1.7082022,-0.8230835,0.078775235,2.0,0.41675133
-0.955466,-2.822088,0.8997482,-0.43640926,1.6872692,-0.8061818,0.22839846,2.0,1.2739203
-0.7816661,-2.9051301,0.90976435,-0.41512197,1.7373205,-0.6413282,0.72765446,2.0,1.5761847
-0.60271055,-2.9711912,0.93829113,-0.34582883,1.8020861,-0.34077305,1.0545754,2.0,1.5761847
-0.41708374,-3.006293,0.9702459,-0.24206392,1.8291389,-0.11085047,1.0771664,2.0,0.0
-0.22867033,-3.0177114,0.99108464,-0.13314252,1.8296243,0.036404125,0.7227775,2.0,0.0
-0.04020691,-3.0139616,0.99825466,-0.059055436,1.839604,-0.018121751,0.13570185,2.0,0.1839668
0.1492845,-3.0158281,0.9989825,-0.045096323,1.8284669,-0.057439584,0.18864904,2.0,1.3133931
0.3376287,-3.021745,0.99966806,-0.025676649,1.8246274,0.09355558,0.7815191,2.0,1.5761847
0.5255774,-3.012108,0.9984926,0.054794386,1.7694579,0.39696762,1.0247265,2.0,0.0
0.7078433,-2.9712176,0.9871612,0.15968814,1.725025,0.53408414,0.60825187,2.0,0.0
0.8855323,-2.9162035,0.9752313,0.22118519,1.7509462,0.4616457,0.1614342,2.0,0.0
1.0658914,-2.868651,0.9714191,0.2373709,1.7743621,0.43276432,0.020458048,2.0,0.0
1.2486624,-2.8240733,0.9709165,0.2394174,1.7733599,0.42861053,0.04465754,2.0,0.0
1.4313302,-2.7799237,0.9698051,0.24388114,1.7677674,0.43895072,0.05598057,2.0,0.69859964
1.613422,-2.7347088,0.9683827,0.24946931,1.7455722,0.48834634,0.39277273,2.0,1.5761847
1.7932274,-2.6844058,0.95749956,0.28843337,1.6594921,0.71349937,0.8977911,2.0,1.5761847
1.9641662,-2.6109107,0.9267618,0.37561855,1.5280296,0.945111,1.0418335,2.0,1.5761847
2.1215634,-2.5135581,0.88120013,0.47272426,1.404123,1.1098821,0.96647084,2.0,0.0
2.2661972,-2.3992329,0.8298592,0.55796856,1.3684639,1.1646386,0.4125346,2.0,1.060941
2.4071581,-2.2792673,0.8054089,0.59271955,1.416206,1.1151646,0.33425254,2.0,1.5761847
2.5530367,-2.164398,0.7845213,0.6200878,1.2399257,1.2970048,1.0184091,2.0,1.5761847
2.6807573,-2.030798,0.715279,0.69882685,1.0275663,1.4663142,1.0157969,2.0,1.5761847
2.7866035,-1.8797579,0.6383811,0.76971275,0.87902206,1.5650033,1.0590564,2.0,1.5761847
2.8771486,-1.7185521,0.5507812,0.8346344,0.7034387,1.6492805,1.0220461,2.0,1.5761847
2.9496074,-1.5486653,0.4600276,0.88789487,0.5101152,1.7233399,1.0303568,2.0,1.5761847
3.0021527,-1.3711499,0.363383,0.93163806,0.33254078,1.7585499,1.0751535,2.0,1.5761847
3.0364065,-1.1900076,0.25818837,0.9660839,0.15224537,1.7847589,1.0236003,2.0,1.5761847
3.0520887,-1.0061656,0.15508129,0.9878893,-0.06350083,1.8014745,1.0388027,2.0,1.5761847
3.0455477,-0.8206018,0.048688646,0.9988102,-0.23557387,1.7708827,1.0536587,2.0,1.5761847
3.0212822,-0.63818914,-0.059789434,0.99820054,-0.4190606,1.7028241,1.1181545,2.0,0.0
2.978116,-0.46278697,-0.17410955,0.98471695,-0.49806687,1.7241844,0.296239,2.0,-0.3673687
2.926812,-0.28518456,-0.20407389,0.97895527,-0.40499818,1.7433159,-0.011449762,2.0,-0.91418135
2.8850944,-0.10561148,-0.20291908,0.9791948,-0.23918453,1.7830935,-0.5333991,2.0,-1.1274719
2.860457,0.07805896,-0.14883876,0.98885643,-0.03208867,1.796198,-0.67624724,2.0,-1.1903013
2.8571515,0.26307926,-0.07965174,0.9968172,0.11465784,1.7967653,-0.76187474,2.0,-1.1752999
2.868962,0.44815797,-0.0012585104,0.9999983,0.27119967,1.7822744,-0.7180348,2.0,0.0
2.8968973,0.631744,0.07263947,0.9973538,0.31882563,1.7678717,-0.3159794,2.0,0.5016202
2.9297385,0.8138465,0.105057575,0.9944661,0.23546553,1.7659512,0.072587535,2.0,1.5761847
2.953993,0.9957512,0.09761899,0.99522287,-0.009043549,1.7967926,0.93928844,2.0,1.5761847
2.9530616,1.1808327,0.0010218584,0.99999,-0.28660023,1.7569114,1.0253991,2.0,1.5761847
2.9235399,1.3618063,-0.10440837,0.99451506,-0.47649017,1.7005081,0.9593591,2.0,1.5761847
2.874458,1.5369699,-0.20202135,0.9793811,-0.70168155,1.6444271,1.085394,2.0,1.5761847
2.8021803,1.7063568,-0.31002775,0.95072126,-0.8173925,1.5730059,0.959452,2.0,1.5761847
2.7179835,1.8683867,-0.40231812,0.91548365,-1.0373713,1.4693424,1.1182828,2.0,1.5761847
2.6111274,2.0197387,-0.5048762,0.8631797,-1.1647995,1.3464031,1.0506191,2.0,1.5761847
2.4911454,2.1584272,-0.5951599,0.80360603,-1.3133038,1.2374268,1.0279219,2.0,1.5761847
2.3558662,2.2858903,-0.67674947,0.7361991,-1.4338514,1.0882457,0.9903273,2.0,1.5761847
2.2081702,2.397987,-0.7481982,0.6634537,-1.5322783,0.9317131,1.0422186,2.0,1.5761847
2.0503352,2.4939594,-0.81498784,0.5794712,-1.6291806,0.76100713,1.0334566,2.0,1.5761847
1.8825189,2.5723484,-0.871939,0.48959395,-1.6946123,0.58931154,1.008053,2.0,1.5761847
1.7079626,2.6330514,-0.9179832,0.3965783,-1.7448034,0.38743964,1.0416797,2.0,1.5761847
1.5282363,2.67296,-0.9551834,0.29598954,-1.7700056,0.21661614,1.0265349,2.0,1.5761847
1.345914,2.6952732,-0.98108995,0.19352385,-1.7941471,0.027591273,1.0231113,2.0,1.5761847
1.1611049,2.698115,-0.9959958,0.08924635,-1.7794031,-0.17433903,1.030531,2.0,1.5761847
0.9778146,2.680157,-0.9998476,-0.016784068,-1.7488272,-0.34858727,1.0267973,2.0,1.5761847
0.7976738,2.6442502,-0.9924999,-0.12224543,-1.7123408,-0.5278739,1.0151502,2.0,1.5761847
0.6212914,2.5898757,-0.9743037,-0.22516806,-1.6369717,-0.7141497,1.0211782,2.0,1.5761847
0.45267245,2.5163136,-0.9452818,-0.32622138,-1.5636718,-0.8744639,1.0337313,2.0,1.0230988
0.2916039,2.426238,-0.90526444,-0.4248418,-1.4569054,-1.0290046,0.9103465,2.0,-0.28317243
0.14153299,2.3202438,-0.8615078,-0.50773937,-1.467482,-1.0458297,0.106272124,2.0,-1.1734724
-0.009627377,2.2125163,-0.85589886,-0.51713985,-1.5981767,-0.8309961,-0.6764845,1.7922456,-1.1633831
-0.17425016,2.1269183,-0.88982624,-0.45629102,-1.5701772,-0.5740224,-0.6969897,1.4068118,-0.94327354
-0.33598882,2.06779,-0.92026603,-0.3912862,-1.4066403,-0.32280523,-0.70541435,1.6586871,-1.1121571
-0.48088208,2.034539,-0.94624037,-0.32344243,-1.4247112,-0.20018351,-0.7299844,1.9350575,-1.2974647
-0.6276368,2.0139189,-0.9678655,-0.25144497,-1.5362525,-0.11419029,-0.77480716,1.9794915,-1.3272579
-0.785881,2.0021565,-0.9848357,-0.17348172,-1.6349727,-0.015776958,-0.7840556,1.9965624,-1.3387039
-0.95429397,2.0005314,-0.99561375,-0.09346377,-1.6770749,0.12139045,-0.8468396,2.0,-1.3261511
-1.1270438,2.0130353,-0.9999727,-0.00637104,-1.7312937,0.28004184,-0.80193007,2.0,-0.046323515
-1.3053786,2.0418816,-0.9970945,0.076159075,-1.7743797,0.36924565,-0.37706122,2.0,0.0025820467
-1.4881514,2.0799162,-0.9933864,0.11481899,-1.7757336,0.26818633,0.0021878039,2.0,1.2155294
-1.6710637,2.1075413,-0.99341214,0.1145951,-1.7797263,0.2087162,0.41216236,2.0,1.5321811
-1.8543873,2.1290405,-0.9973772,0.07232849,-1.7987727,-0.060858388,0.97093695,2.0,1.5761847
-2.0396729,2.1227715,-0.9996126,-0.027617292,-1.7748783,-0.3360217,0.9939123,2.0,1.5761847
-2.222497,2.088159,-0.9915495,-0.12963305,-1.732634,-0.5423759,0.9925946,2.0,1.5761847
-2.4009697,2.0322907,-0.97314495,-0.23016044,-1.6485423,-0.7206384,1.0450377,2.0,1.5761847
-2.5707805,1.9580603,-0.9427892,-0.3333828,-1.56701,-0.86093646,0.88191426,0.9251665,0.7291166
-2.732193,1.8693781,-0.9086561,-0.4175354,-0.96302897,-0.6462407,0.40981248,-0.0,-0.0
-2.8313913,1.802811,-0.89022917,-0.45551094,-0.13672654,-0.26654884,0.20091313,-0.0,0.0
-2.8454752,1.7753547,-0.88061297,-0.47383612,0.08892651,-0.0073761824,-0.009177859,-0.8067472,0.6357913
-2.8363152,1.7745949,-0.8810606,-0.47300345,0.3757442,0.20295218,0.0688146,-1.8363869,1.4472426
-2.797611,1.7955004,-0.877685,-0.47923642,0.82893854,0.28297654,0.418325,-2.0,1.5761847
-2.7122247,1.8246489,-0.856225,-0.5165988,1.3379135,0.3995587,0.7451284,-2.0,1.5761847
-2.574411,1.865806,-0.8140876,-0.5807278,1.6806098,0.5815703,1.1269702,-2.0,1.5761847
-2.4012969,1.9257116,-0.7413379,-0.6711037,1.8582628,0.8211625,1.3688593,-2.0,1.4917258
-2.2098835,2.0102968,-0.639669,-0.76862943,1.6915946,1.1118448,1.1394053,-0.5179478,-0.074221715
-2.035638,2.1248243,-0.545272,-0.838257,1.1248218,1.1237679,0.7454476,0.7668658,0.5373147
-1.9197739,2.2405796,-0.47936273,-0.87761635,0.4087998,0.6263638,0.17401116,1.773518,1.3771462
-1.8776649,2.3050992,-0.4635388,-0.8860344,-0.1707599,0.03205317,-0.0038326755,2.0,0.96742827
-1.8952543,2.308401,-0.46390578,-0.8858842,-0.32743934,-0.36257005,0.08395098,2.0,0.0
-1.9289827,2.2710538,-0.45622796,-0.8898629,-0.44617134,-0.8553072,-0.038358394,2.0,0.0
-1.9749413,2.1829517,-0.45974028,-0.8880531,-0.7243072,-1.3126061,0.016236486,2.0,0.0
-2.0495498,2.0477445,-0.45825452,-0.888821,-0.924564,-1.7896185,-0.009233703,2.0,0.0
-2.144786,1.8634019,-0.45909968,-0.88838476,-0.93208116,-1.7621063,-0.000101502104,2.0,0.27548307
-2.2407966,1.6818933,-0.4591088,-0.88837963,-0.8752971,-1.6196994,0.09511063,2.0,1.5761847
-2.330958,1.5150535,-0.45038334,-0.89283466,-0.6877496,-1.5794834,0.6703795,2.0,1.5761847
-2.4018006,1.3523563,-0.3877049,-0.92178106,-0.38101637,-1.5592121,0.8838358,2.0,0.0
-2.441048,1.1917471,-0.30229434,-0.9532088,-0.26749074,-1.4790659,0.3666399,2.0,0.0
-2.4686012,1.0393935,-0.26608956,-0.9639481,-0.35251862,-1.4582453,0.10587785,2.0,0.0
-2.5049129,0.8891846,-0.25556108,-0.96679294,-0.38665587,-1.5271693,0.048374116,2.0,0.0
-2.5447412,0.731876,-0.25074053,-0.9680543,-0.42755884,-1.5881803,0.02715104,2.0,0.0
-2.5887825,0.56828296,-0.24803217,-0.9687518,-0.4444687,-1.6365341,0.010891607,2.0,0.0
-2.6345656,0.3997091,-0.24694516,-0.9690295,-0.451149,-1.6626033,-0.010236439,2.0,0.0
-2.681037,0.22844994,-0.24796678,-0.96876854,-0.44070438,-1.6862142,0.022340251,2.0,0.0
-2.7264326,0.05475871,-0.24573681,-0.96933657,-0.45563176,-1.6935118,0.0056562326,2.0,1.5761847
-2.7733655,-0.119684234,-0.245172,-0.9694796,-0.43027142,-1.7002224,0.2647141,2.0,1.5761847
-2.8176863,-0.2948184,-0.21864869,-0.97580194,-0.1903073,-1.7403748,0.90808904,2.0,1.5761847
-2.8372893,-0.47408852,-0.1265485,-0.9919455,0.07439728,-1.7378396,0.9949094,2.0,1.5761847
-2.8296258,-0.6530975,-0.024405655,-0.9996909,0.25322637,-1.7160438,0.99944085,2.0,1.5761847
-2.803542,-0.8298614,0.07845988,-0.9969163,0.43756962,-1.6641589,0.9607138,2.0,1.5761847
-2.7584693,-1.0012808,0.17656882,-0.9842817,0.6193448,-1.6568054,1.0135833,2.0,1.5761847
-2.6946726,-1.1719427,0.27818388,-0.96051514,0.7805182,-1.5701989,1.0119514,2.0,1.5761847
-2.6142743,-1.3336836,0.37661716,-0.9263631,0.9380454,-1.4796468,1.0058924,2.0,1.5761847
-2.5176492,-1.4860971,0.47040883,-0.88244087,1.0821515,-1.3636369,0.999641,2.0,1.5761847
-2.4061804,-1.6265607,0.55861807,-0.8294097,1.2236389,-1.2720244,1.0184944,2.0,1.5761847
-2.2801375,-1.7575877,0.6424032,-0.76635283,1.3559822,-1.141391,0.9797644,2.0,1.2043964
-2.1404624,-1.8751584,0.7163507,-0.6977359,1.4563081,-0.98749125,0.81851625,2.0,0.58348
-1.990453,-1.9768766,0.7725621,-0.6349298,1.4492369,-0.9905549,0.52374554,2.0,0.26737785
-1.841172,-2.0789104,0.80567926,-0.5923498,1.4779001,-0.9876346,0.23384215,2.0,0.2234941
-1.6889385,-2.1806433,0.8197133,-0.572774,1.4945701,-0.99441,0.16621223,2.0,0.94136786
-1.5349879,-2.2830741,0.82939893,-0.55865633,1.5134594,-0.9463997,0.42024267,2.0,1.5761847
-1.3790915,-2.3805594,0.85279226,-0.5222382,1.625943,-0.7223781,0.96995,2.0,1.5761847
-1.2116086,-2.4549692,0.9006313,-0.43457252,1.7212425,-0.47768062,1.0172101,2.0,1.0833188
-1.0343093,-2.5041735,0.94114125,-0.33799356,1.7421998,-0.35444015,0.8018892,2.0,1.0149031
-0.8548511,-2.5406833,0.9658187,-0.25919133,1.7703974,-0.25398967,0.70998234,2.0,0.9570985
-0.6724885,-2.566846,0.98217887,-0.18792897,1.8000232,-0.11756421,0.69567305,2.0,1.0096105
-0.48707417,-2.5789557,0.9931152,-0.1171252,1.8022987,-0.0032937145,0.7179291,2.0,0.34744665
-0.30142546,-2.579295,0.9990494,-0.043429464,1.7955875,0.124528565,0.57789123,2.0,-1.4077587
-0.11646806,-2.5664678,0.99986964,0.016082482,1.8186786,0.07328172,-0.2847881,2.0,-0.63048226
0.07086788,-2.5589192,0.9999119,-0.013251478,1.7817369,-0.22215599,-0.715821,2.0,0.3975124
0.25439858,-2.5818026,0.9962172,-0.086876355,1.7674516,-0.2727823,0.062588625,2.0,1.1936015
0.4364578,-2.6099012,0.9967559,-0.08045188,1.7703304,-0.058025435,0.5969992,2.0,1.5761847
0.6188136,-2.615878,0.999816,-0.019043056,1.7606617,0.2229105,0.98801744,2.0,1.5761847
0.8001734,-2.592917,0.9965728,0.08263316,1.7169857,0.45452315,1.0205296,2.0,1.5761847
0.9770343,-2.546098,0.98239446,0.18674396,1.6636875,0.6287944,1.0029278,2.0,1.5761847
1.1484051,-2.481328,0.9579057,0.28705934,1.5965321,0.8081839,1.02377,2.0,1.5761847
1.3128585,-2.3980796,0.92237043,0.38629436,1.6007668,1.0092897,1.1060399,3.0210938,2.380901
1.4777482,-2.294116,0.8724664,0.48864287,1.8573575,1.3721313,1.1630435,4.0507135,3.1923366
1.6690682,-2.1527774,0.8078135,0.58941364,2.1050174,1.9129114,1.1366076,5.033289,3.9666967
1.885899,-1.955735,0.7334438,0.67974955,2.2003722,2.4615138,1.2370775,5.209018,4.1051874
2.112552,-1.7021828,0.64110017,0.7674311,2.1731577,3.0670676,1.3627003,5.209018,4.1051874
2.3364015,-1.3862544,0.52742124,0.8495696,2.0213785,3.6249611,1.425299,5.209018,4.1051874
2.544617,-1.0128595,0.39747283,0.91760343,1.6773137,4.0941644,1.3511039,4.928116,2.745188
2.7173913,-0.5911334,0.26633608,0.9638696,1.1669996,4.2869697,1.1127496,3.4028113,1.72056
2.8376,-0.14954713,0.15435006,0.98800015,0.6148106,3.9649913,0.9955993,2.1198514,0.0
2.9009297,0.25887325,0.052394398,0.9986199,0.2739502,3.1541157,0.38168928,2.0,0.3631945
2.9291482,0.58376807,0.013101843,0.99991405,0.29893288,2.5851605,-0.53997624,1.5174011,0.37803736
2.9599404,0.8500567,0.06866901,0.99763584,0.2654729,1.8800163,-0.4805777,0.14885792,0.0
2.9872859,1.0437108,0.11795081,0.99301946,0.2323234,1.6790661,-0.07514737,-0.0,-0.0
3.0112166,1.2166657,0.12563385,0.9920767,0.23016296,1.5840017,-0.041448943,-0.0,-0.0
3.034925,1.3798285,0.12986833,0.9915309,0.1925429,1.4015248,0.03492212,-0.0,-0.0
3.054758,1.5241948,0.1263006,0.9919905,0.17205068,1.1584487,0.03843055,-0.0,-0.0
3.0724804,1.6435227,0.12237275,0.99248284,0.10029971,0.774141,-0.0068477327,-0.0,-0.0
3.082812,1.7232643,0.123072945,0.9923976,0.035571255,0.10811312,-0.014409953,-0.0,-0.0
3.086476,1.7344007,0.12454584,0.99221385,-0.0067460695,-0.08796788,0.029955322,-0.0,-0.0
3.0857813,1.7253394,0.121483564,0.99259245,-0.03419063,-0.117541805,-0.007084742,0.13823545,0.1089423
3.0822594,1.7132318,0.12220797,0.99250406,-0.004029042,-0.10187918,-0.029049708,1.371503,1.080871
3.0818443,1.7027376,0.12517732,0.99213415,-0.004824651,-0.035530113,0.021500798,1.9794915,1.5600221
3.0813475,1.6990778,0.12297972,0.992409,-0.074233614,0.22690369,0.33347887,1.9794915,1.5600221
3.073701,1.7224504,0.08882411,0.99604726,-0.037307408,0.790716,0.43491757,1.9794915,1.5600221
3.0698578,1.8038994,0.044127498,0.9990234,-0.044417564,1.3184513,0.6796823,1.9794915,1.5600221
3.0652826,1.9397086,-0.025866747,0.9996576,-0.262224,1.7314634,0.7916584,1.9794915,1.5600221
3.038272,2.1180608,-0.1072094,0.994236,-0.46383792,1.9410223,0.9519328,1.9794915,1.5600221
2.9904935,2.317999,-0.2040256,0.9789508,-0.69311696,2.0367324,1.0481993,1.6136842,1.2717322
2.919098,2.5277958,-0.3083316,0.9512658,-0.8996619,1.9163841,0.91552705,0.8786902,0.692489
